nro_registro_interno,fecha_ingreso_denuncia,tema,subtema,referido_tipo,nacionalidad,provincia,localidad,genero,edad_aparente,embarazada,discapacidad,provincia_indec_id,barrio
4575355555,2026-02-06,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,,,Hombre,0,No,,,
7575355555,2026-02-06,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,,,Hombre,0,No,,,
8484455555,2026-02-07,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,Córdoba,,Hombre,0,No,,14,
5584455555,2026-02-07,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Argentina,Jujuy,,Varón cis,66,No,,38,
6594455555,2026-02-07,Trata,Otros delitos,Víctima directa,,Buenos Aires,,Mujer,15,No,,06,
6594455555,2026-02-07,Trata,Otros delitos,Acusado,Argentina,Buenos Aires,,Mujer cis,0,No,,06,
3505455555,2026-02-08,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,Paraguay,Buenos Aires,,Mujer cis,0,No,,06,
3505455555,2026-02-08,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,Argentina,Buenos Aires,,Varón cis,0,No,,06,
3505455555,2026-02-08,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,Buenos Aires,,Hombre,37,No,,06,
9415455555,2026-02-09,Trata,Explotación sexual,Víctima directa,,Buenos Aires,,Mujer cis,0,No,,06,
9415455555,2026-02-09,Trata,Explotación sexual,Acusado,,Buenos Aires,,Varón cis,0,No,,06,
9415455555,2026-02-09,Trata,Explotación sexual,Acusado,,Buenos Aires,,Varón cis,0,No,,06,
1515455555,2026-02-09,Trata,"Explotación laboral niñas, niños y adolescentes rural",Acusado,,San Juan,,Varón cis,0,No,,70,
1515455555,2026-02-09,Trata,"Explotación laboral niñas, niños y adolescentes rural",Acusado,,San Juan,,Varón cis,0,No,,70,
2515455555,2026-02-09,Trata,"Explotación laboral niñas, niños y adolescentes rural",Acusado,,Mendoza,,Mujer cis,0,No,,50,
5515455555,2026-02-09,Trata,"Explotación laboral niñas, niños y adolescentes rural",Víctima directa,,Río Negro,,Varón cis,37,No,,62,
5515455555,2026-02-09,Trata,"Explotación laboral niñas, niños y adolescentes rural",Acusado,,Río Negro,,Varón cis,65,No,,62,
9425455555,2026-02-09,Trata,Persona desaparecida,Víctima indirecta,,Buenos Aires,,Mujer,0,No,,06,
9425455555,2026-02-09,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Hombre,51,No,,06,
7515455555,2026-02-09,Trata,Explotación laboral,Acusado,Argentina,Santa Cruz,Río Gallegos,Mujer cis,37,No,,78,
7515455555,2026-02-09,Trata,Explotación laboral,Acusado,Argentina,Santa Cruz,,Mujer cis,42,No,,78,
7515455555,2026-02-09,Trata,Explotación laboral,Acusado,Argentina,Santa Cruz,,Varón cis,58,No,,78,
525455555,2026-02-09,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Tucumán,,Mujer cis,0,No,,90,
525455555,2026-02-09,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Tucumán,,Varón cis,0,No,,90,
525455555,2026-02-09,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Tucumán,,Mujer cis,0,No,,90,
525455555,2026-02-09,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Tucumán,,Varón cis,0,No,,90,
1525455555,2026-02-09,Trata,Explotación sexual,Acusado,Argentina,Corrientes,Corrientes,Varón cis,0,No,,18,
1525455555,2026-02-09,Trata,Explotación sexual,Acusado,Argentina,Corrientes,Corrientes,Varón cis,0,No,,18,
1525455555,2026-02-09,Trata,Explotación sexual,Acusado,Argentina,Corrientes,,Varón cis,0,No,,18,
1525455555,2026-02-09,Trata,Explotación sexual,Acusado,Argentina,Corrientes,,Varón cis,0,No,,18,
1525455555,2026-02-09,Trata,Explotación sexual,Acusado,,Corrientes,,Varón cis,0,No,,18,
2535455555,2026-02-10,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Córdoba,,Varón cis,0,No,,14,
7535455555,2026-02-10,Trata,Explotación sexual,Acusado,,Buenos Aires,,Varón cis,0,No,,06,
4545455555,2026-02-10,Trata,Explotación laboral,Acusado,,Córdoba,,Hombre,0,No,,14,
6545455555,2026-02-10,Trata,Posible captación,Víctima indirecta,,Buenos Aires,,Mujer,0,No,,06,
6545455555,2026-02-10,Trata,Posible captación,Víctima directa,,Buenos Aires,,Mujer,23,No,,06,
9455455555,2026-02-10,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,Mendoza,,Hombre,50,No,,50,
9455455555,2026-02-10,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,Mendoza,,Mujer,45,No,,50,
9455455555,2026-02-10,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,,Mendoza,,Hombre,0,No,,50,
9465455555,2026-02-10,Trata,Explotación sexual,Acusado,,Ciudad Autónoma de Buenos Aires,,Mujer,0,No,,02,
2565455555,2026-02-10,Trata,Posible captación,Víctima indirecta,Argentina,Santa Fe,,Mujer cis,0,No,,82,
2565455555,2026-02-10,Trata,Posible captación,Víctima directa,Argentina,Entre Ríos,,Mujer cis,21,No,,30,
2565455555,2026-02-10,Trata,Posible captación,Víctima directa,Argentina,Entre Ríos,,Varón cis,2,No,,30,
2565455555,2026-02-10,Trata,Posible captación,Acusado,Paraguay,Buenos Aires,,Varón cis,0,No,,06,
1565455555,2026-02-10,Trata,Posible captación,Víctima directa,Argentina,Entre Ríos,,Mujer cis,21,No,,30,
1565455555,2026-02-10,Trata,Posible captación,Víctima directa,Argentina,Entre Ríos,,Varón cis,2,No,,30,
1565455555,2026-02-10,Trata,Posible captación,Acusado,Paraguay,Buenos Aires,,Varón cis,0,No,,06,
3565455555,2026-02-11,Trata,Explotación laboral,Víctima directa,Argentina,Río Negro,,Varón cis,0,No,,62,
6565455555,2026-02-11,Trata,Explotación laboral  textil,Acusado,,Buenos Aires,,Hombre,0,No,,06,
6565455555,2026-02-11,Trata,Explotación laboral  textil,Acusado,,Buenos Aires,,Mujer,0,No,,06,
1575455555,2026-02-11,Trata,Explotación sexual,Víctima directa,,Salta,,Mujer,0,No,,66,
3575455555,2026-02-11,Trata,Posible captación,Víctima directa,,Buenos Aires,,Mujer,23,No,,06,
575455555,2026-02-11,Trata,Explotación sexual,Víctima directa,,Misiones,,Mujer,36,No,,54,
575455555,2026-02-11,Trata,Explotación sexual,Acusado,,Misiones,,Hombre,36,No,,54,
2584555555,2026-02-12,Trata,Explotación laboral  textil,Víctima directa,,Buenos Aires,,Mujer,34,No,,06,
2584555555,2026-02-12,Trata,Explotación laboral  textil,Acusado,,Buenos Aires,,Hombre,0,No,,06,
1584555555,2026-02-12,Trata,Otros delitos,Acusado,,Santa Fe,,Mujer,0,No,,82,
594555555,2026-02-12,Trata,Posible captación,Víctima indirecta,,Buenos Aires,,Mujer,0,No,,06,
594555555,2026-02-12,Trata,Posible captación,Víctima directa,,Buenos Aires,,Mujer,15,No,,06,
594555555,2026-02-12,Trata,Posible captación,Acusado,,Buenos Aires,,Mujer,0,No,,06,
594555555,2026-02-12,Trata,Posible captación,Acusado,,Buenos Aires,,Hombre,0,No,,06,
594555555,2026-02-12,Trata,Posible captación,Acusado,,Buenos Aires,,Mujer,0,No,,06,
594555555,2026-02-12,Trata,Posible captación,Acusado,,Buenos Aires,,Hombre,0,No,,06,
594555555,2026-02-12,Trata,Posible captación,Acusado,,Buenos Aires,,Mujer,0,No,,06,
1594555555,2026-02-12,Trata,Explotación laboral  rural,Acusado,,Río Negro,,Hombre,0,No,,62,
1594555555,2026-02-12,Trata,Explotación laboral  rural,Acusado,,Río Negro,,Hombre,0,No,,62,
505555555,2026-02-12,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Argentina,Chaco,Resistencia,Mujer cis,15,No,,22,Mujeres Argentinas
505555555,2026-02-12,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Buenos Aires,,Hombre,45,No,,06,
2525555555,2026-02-13,Trata,Explotación laboral  rural,Acusado,,Tucumán,,Hombre,0,No,,90,
8435555555,2026-02-13,Trata,Posible captación,Víctima directa,Argentina,Buenos Aires,,Mujer cis,50,No,,06,
2535555555,2026-02-13,Trata,"Material de abuso sexual contra n, n, y a",Acusado,,,,Varón cis,0,No,,,
5535555555,2026-02-14,Trata,Explotación laboral,Acusado,,Corrientes,,No sabe / no contesta,0,No,,18,
6535555555,2026-02-14,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Catamarca,Andalgalá,Varón cis,40,No,,10,Huachaschis
1545555555,2026-02-14,Trata,Explotación sexual,Acusado,Argentina,,,Varón cis,0,No,,,
2545555555,2026-02-14,Trata,Explotación sexual,Acusado,Argentina,,,Varón cis,0,No,,,
4545555555,2026-02-14,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Mujer,15,No,,06,
4555555555,2026-02-14,Trata,Ofrecimiento,Acusado,Argentina,,,Varón cis,0,No,,,
3565555555,2026-02-15,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,,Hombre,60,No,,06,
9475555555,2026-02-15,Trata,"Explotación laboral niñas, niños y adolescentes",Acusado,Argentina,Buenos Aires,Andalgalá,Varón cis,40,No,,06,Huachaschis
6575555555,2026-02-16,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Catamarca,Andalgalá,Varón cis,40,No,,10,Huachaschis
7575555555,2026-02-16,Trata,Traslado de personas,Acusado,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Mujer cis,0,No,,02,
7575555555,2026-02-16,Trata,Traslado de personas,Acusado,,Ciudad Autónoma de Buenos Aires,,Mujer cis,0,No,,02,
7575555555,2026-02-16,Trata,Traslado de personas,Acusado,,Ciudad Autónoma de Buenos Aires,Valentín Alsina,Varón cis,0,No,,02,
7575555555,2026-02-16,Trata,Traslado de personas,Acusado,,Ciudad Autónoma de Buenos Aires,,Varón cis,0,No,,02,
584655555,2026-02-16,Trata,Explotación laboral,Acusado,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Mujer cis,0,No,,02,
584655555,2026-02-16,Trata,Explotación laboral,Acusado,,,,Mujer cis,0,No,,,
584655555,2026-02-16,Trata,Explotación laboral,Acusado,,Buenos Aires,Valentín Alsina,Varón cis,0,No,,06,
584655555,2026-02-16,Trata,Explotación laboral,Acusado,,,,Varón cis,0,No,,,
584655555,2026-02-16,Trata,Explotación laboral,Acusado,,,Benavidez,Varón cis,0,No,,,
2584655555,2026-02-16,Trata,"Explotación laboral niñas, niños y adolescentes rural",Víctima directa,,Río Negro,,Varón cis,0,No,,62,
2584655555,2026-02-16,Trata,"Explotación laboral niñas, niños y adolescentes rural",Acusado,,Río Negro,,Varón cis,0,No,,62,
4584655555,2026-02-16,Trata,Traslado de personas,Acusado,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Mujer cis,0,No,,02,
8494655555,2026-02-16,Trata,Oferta laboral engañosa,Acusado,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Mujer cis,0,No,,02,
2594655555,2026-02-16,Trata,Explotación sexual,Acusado,,Buenos Aires,Morón,Varón cis,65,No,,06,
2594655555,2026-02-16,Trata,Explotación sexual,Acusado,,Buenos Aires,Morón,Mujer cis,60,No,,06,
2594655555,2026-02-16,Trata,Explotación sexual,Acusado,,,,Varón cis,0,No,,,
9405655555,2026-02-17,Trata,Explotación laboral,Acusado,,,,Mujer,0,No,,,
505655555,2026-02-17,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,Buenos Aires,,Hombre,0,No,,06,
505655555,2026-02-17,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,Buenos Aires,,Hombre,0,No,,06,
2505655555,2026-02-17,Trata,Posible captación,Víctima directa,,Buenos Aires,,Hombre,26,No,,06,
4505655555,2026-02-17,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Mendoza,,Mujer,50,No,,50,
6505655555,2026-02-17,Trata,Explotación laboral,Acusado,,Chaco,,Hombre,0,No,,22,
8415655555,2026-02-17,Trata,Explotación sexual,Víctima indirecta,,Buenos Aires,,Hombre,0,No,,06,
8415655555,2026-02-17,Trata,Explotación sexual,Víctima directa,,Buenos Aires,,Mujer,34,No,,06,
515655555,2026-02-18,Trata,Explotación sexual,Acusado,,Córdoba,,Mujer cis,0,No,,14,
2515655555,2026-02-18,Trata,Explotación laboral  comercial,Acusado,,Mendoza,,Mujer,0,No,,50,
3515655555,2026-02-18,Trata,Explotación sexual,Víctima directa,Argentina,Corrientes,,Mujer cis,0,No,,18,
3515655555,2026-02-18,Trata,Explotación sexual,Acusado,Argentina,Corrientes,,Varón cis,0,No,,18,
4515655555,2026-02-18,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Catamarca,Andalgalá,Varón cis,40,No,,10,Huachaschis
5515655555,2026-02-18,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Mujer,38,No,,06,
5515655555,2026-02-18,Trata,Persona desaparecida,Víctima indirecta,,Buenos Aires,Libertad,Mujer,0,No,,06,
9425655555,2026-02-18,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Argentina,Buenos Aires,,Mujer cis,25,No,Sí,06,
9425655555,2026-02-18,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,Argentina,Buenos Aires,,Mujer cis,0,No,,06,
525655555,2026-02-18,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,Libertad,Mujer,38,No,,06,
525655555,2026-02-18,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Hombre,0,No,,06,
2525655555,2026-02-18,Trata,Explotación sexual,Víctima directa,,Buenos Aires,,Mujer,34,No,,06,
3525655555,2026-02-18,Trata,Explotación sexual,Víctima directa,,Santa Fe,,Mujer,0,No,,82,
9435655555,2026-02-18,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,Rafael Calzada,Mujer cis,20,No,,06,
1545655555,2026-02-19,Trata,Explotación sexual,Acusado,,Corrientes,,Varón cis,0,No,,18,
1545655555,2026-02-19,Trata,Explotación sexual,Acusado,,Corrientes,,Varón cis,0,No,,18,
3545655555,2026-02-19,Trata,Explotación sexual,Víctima directa,,Ciudad Autónoma de Buenos Aires,,Mujer,40,No,,02,
5545655555,2026-02-19,Trata,Explotación sexual,Víctima directa,Argentina,Corrientes,,Mujer cis,0,No,,18,
6545655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,,Hombre,21,No,,06,
6545655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Víctima directa,,Buenos Aires,,Mujer,16,No,,06,
7545655555,2026-02-19,Trata,Persona desaparecida,Víctima indirecta,,Buenos Aires,,Hombre,0,No,,06,
7545655555,2026-02-19,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Mujer,0,No,,06,
8455655555,2026-02-19,Trata,Explotación sexual,Acusado,,Ciudad Autónoma de Buenos Aires,,Mujer,0,No,,02,
8455655555,2026-02-19,Trata,Explotación sexual,Acusado,,Ciudad Autónoma de Buenos Aires,,Mujer,0,No,,02,
555655555,2026-02-19,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Argentina,San Juan,,Mujer cis,37,No,,70,
2555655555,2026-02-19,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,Argentina,Formosa,,Mujer cis,80,No,,34,
4555655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Chubut,Esquel,Mujer cis,0,No,,26,
4555655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Víctima directa,Argentina,Chubut,Esquel,Mujer cis,15,No,,26,
6555655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Víctima directa,Argentina,Chubut,Esquel,Mujer cis,15,No,,26,
6555655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Chubut,Esquel,Mujer cis,0,No,,26,
6555655555,2026-02-19,Trata,"Explotación sexual niñas, niños y adolescentes",Víctima indirecta - familiar,Argentina,Córdoba,Capilla del Monte,Varón cis,0,No,,14,
4565655555,2026-02-20,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,Libertad,Mujer,38,No,,06,
8475655555,2026-02-20,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Buenos Aires,,Varón cis,60,No,,06,
575655555,2026-02-20,Trata,Posible captación,Víctima directa,Argentina,Buenos Aires,,Varón cis,0,No,,06,
5575655555,2026-02-20,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,Rafael Calzada,Mujer cis,20,No,,06,
9484755555,2026-02-20,Trata,Explotación laboral  textil,Acusado,Bolivia,Buenos Aires,,Mujer cis,33,No,,06,
9484755555,2026-02-20,Trata,Explotación laboral  textil,Víctima directa,,Buenos Aires,,Hombre,0,No,,06,
9484755555,2026-02-20,Trata,Explotación laboral  textil,Víctima directa,Bolivia,Buenos Aires,,Varón cis,0,No,,06,
3584755555,2026-02-20,Trata,Explotación sexual,Víctima indirecta,,Buenos Aires,,Hombre,0,No,,06,
3584755555,2026-02-20,Trata,Explotación sexual,Víctima directa,,Buenos Aires,,Mujer,34,No,,06,
7584755555,2026-02-20,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,,Hombre,0,No,,06,
8494755555,2026-02-21,Trata,Posible captación,Víctima directa,,Buenos Aires,,Hombre,0,No,,06,
594755555,2026-02-21,Trata,Explotación sexual,Acusado,,Córdoba,,Mujer,0,No,,14,
2594755555,2026-02-21,Trata,Explotación laboral,Acusado,,Neuquén,,Mujer cis,0,No,,58,
6594755555,2026-02-21,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,Argentina,Ciudad Autónoma de Buenos Aires,,Mujer cis,25,No,,02,
7594755555,2026-02-21,Trata,Explotación laboral  comercial,Acusado,Argentina,Buenos Aires,Villa Adelina,Varón cis,74,No,,06,
7594755555,2026-02-21,Trata,Explotación laboral  comercial,Acusado,Argentina,Buenos Aires,Villa Adelina,Mujer cis,0,No,,06,
7594755555,2026-02-21,Trata,Explotación laboral  comercial,Víctima directa,Argentina,Buenos Aires,,Varón cis,70,No,,06,
7594755555,2026-02-21,Trata,Explotación laboral  comercial,Víctima directa,Argentina,Buenos Aires,,Varón cis,73,No,,06,
7594755555,2026-02-21,Trata,Explotación laboral  comercial,Víctima directa,Argentina,Buenos Aires,,Mujer cis,65,No,,06,
9415755555,2026-02-22,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Argentina,Buenos Aires,,Varón cis,0,No,,06,
515755555,2026-02-22,Trata,Persona desaparecida,Víctima directa,,Buenos Aires,,Mujer,0,No,,06,
2515755555,2026-02-22,Trata,Explotación sexual,Víctima directa,Argentina,Buenos Aires,,Mujer trans - travesti,0,No,,06,
6515755555,2026-02-22,Trata,Explotación laboral,Acusado,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Mujer cis,0,No,,02,
8435755555,2026-02-23,Trata,Persona desaparecida,Víctima directa,Argentina,Río Negro,Cipolletti,Varón cis,40,No,,62,
1535755555,2026-02-23,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,Argentina,Río Negro,Mainqué,Varón cis,0,No,,62,
1535755555,2026-02-23,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,Chile,Río Negro,Mainqué,Varón cis,0,No,,62,
2535755555,2026-02-23,Trata,Explotación laboral  rural,Víctima directa,Argentina,Río Negro,Cipolletti,Varón cis,40,No,,62,
4535755555,2026-02-23,Trata,Grooming,Acusado,Argentina,Córdoba,Villa Dolores,Varón cis,27,No,,14,
7535755555,2026-02-23,Trata,Reducción a la servidumbre o situaciones análogas,Acusado,,,,Varón cis,0,No,,,
7535755555,2026-02-23,Trata,Reducción a la servidumbre o situaciones análogas,Víctima directa,,,,Varón cis,0,No,,,
6545755555,2026-02-24,Trata,"Explotación sexual niñas, niños y adolescentes",Acusado,,Buenos Aires,,Varón cis,33,No,,06,
5555755555,2026-02-24,Trata,Posible captación,Víctima indirecta,,Formosa,,Hombre,0,No,,34,
5555755555,2026-02-24,Trata,Posible captación,Víctima directa,,Formosa,,Mujer,0,No,,34,
6555755555,2026-02-24,Trata,Posible captación,Víctima indirecta,,Formosa,,Hombre,0,No,,34,
6555755555,2026-02-24,Trata,Posible captación,Víctima directa,,Formosa,,Mujer,19,No,,34,
3555755555,2026-02-24,Trata,Explotación laboral  rural,Víctima indirecta,Argentina,Tucumán,Tafí Viejo,Mujer cis,42,No,No,90,
3555755555,2026-02-24,Trata,Explotación laboral  rural,Víctima directa,Argentina,Río Negro,Cipolletti,Varón cis,40,No,,62,
3555755555,2026-02-24,Trata,Explotación laboral  rural,Acusado,,Río Negro,,Hombre,0,No,,62,
1565755555,2026-02-24,Trata,Explotación sexual,Víctima directa,,Santa Fe,,Mujer cis,0,No,,82,
8465755555,2026-02-24,Trata,Posible captación,Víctima indirecta,,Buenos Aires,,Mujer,0,No,,06,
8465755555,2026-02-24,Trata,Posible captación,Víctima directa,,Buenos Aires,,Mujer,25,No,,06,
8465755555,2026-02-24,Trata,Posible captación,Acusado,,,,Hombre,30,No,,,
